@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE classe {388,185,344,111,612,041,211}


@DATA
0, 0, 0, 0.5867, 0.7485, 0, 0.1721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1863, 0, 0, 0, 0, 0, 0, 0, 0, 0.0486, 0, 0, 0, 0, 0.0249, 0, 0, 0.0117, 0,388
0.2267, 0, 0.63, 0, 0, 0, 0, 0.6523, 0, 0, 0, 0.0452, 0, 0, 0, 0.0657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0325, 0, 0, 0, 0, 0.0324, 0, 0, 0.0093, 0.355,388
0, 0.9717, 0, 0.16, 0, 0, 0.0961, 0.1231, 0, 0, 0, 0.0556, 0, 0, 0, 0, 0.0532, 0.2106, 0, 0, 0, 0, 0, 0.1944, 0, 0.1525, 0, 0, 0, 0, 0.0757, 0, 0, 0.0069, 0,388
0, 0.195, 0, 2.4433, 0.149, 0, 0, 0, 0.2113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0085, 0,388
0, 0.185, 0, 0.6767, 0, 0, 0.0488, 0, 0, 0, 0, 0.0704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9425, 0, 0, 0, 0.0682, 0, 0, 0, 0, 0.0069, 0,388
0, 0.185, 0, 0, 0, 0, 0, 0.2231, 0, 0, 0, 0.1226, 0, 0, 0.1989, 0, 0.0532, 0.0761, 0, 0, 0, 0, 0.0274, 0, 2.3625, 0, 0, 0, 0.225, 0, 0.068, 0, 0, 0.006, 0.71,388
0.1611, 0.185, 0, 1.62, 0, 0, 0, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0609, 2.528, 0.0318, 0, 0, 0.0003, 0,388
0, 0.3033, 0, 1.2133, 0, 0, 0.0243, 0, 0, 0, 3.225, 0.0556, 0, 0, 0, 0, 1.4247, 0.4322, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0, 0, 0.0633, 0, 0, 0.0119, 0,388
0, 0, 0, 3.71, 0.081, 0, 0.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9311, 0, 0, 0, 0, 0, 0, 0, 0, 0.0978, 0, 0, 0, 0, 0.0478, 0, 0, 0.0085, 0,388
0, 0, 0, 7.96, 0.307, 0, 0.3627, 0, 0, 0, 0, 0, 0, 0, 0, 0.1307, 2.4805, 0, 0, 0, 0, 0, 0, 0, 0, 0.0325, 0, 0, 0, 0, 0, 0, 0, 0.013, 0,388
0.0911, 0, 0.2389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3775, 0, 0, 1.11, 0.8305, 0, 0, 0, 0, 0.0024, 0,388
0, 0, 0, 5.6333, 0.212, 0, 0.0204, 0, 0.1125, 0, 0, 0.0315, 0, 0, 0, 0.0857, 0.0711, 0.0411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.075, 0, 0, 0, 0, 0.0097, 0,388
0, 0, 0, 1.3433, 0, 0, 0.1387, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0.2042, 0.3172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0727, 0, 0, 0, 0, 0.016, 0,388
0, 0, 0, 1.5033, 0.086, 0, 0.1269, 0, 0, 0, 0, 0.0556, 0, 0, 0, 0, 0.1384, 0.2739, 0, 0, 0, 0, 0, 0.1944, 0, 0.2125, 0, 0, 0.1323, 0, 0.0318, 0, 0, 0.0143, 0,388
0, 0, 0, 1.7767, 0.338, 0, 0.1407, 0.4923, 0.1125, 0, 0, 0, 0, 0, 0, 0, 1.1179, 0.1389, 0, 0, 0, 0, 0, 0.4222, 0, 0.0989, 0, 0, 0, 0, 0, 0, 0, 0.0374, 0,388
0, 0, 0, 1.75, 0.107, 0, 0, 0, 0.1688, 0, 0, 0, 0, 0, 0, 0, 0.3258, 0.0411, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0.17, 0.094, 0.0278, 0, 0, 0.0029, 0,388
0, 0, 0, 2.1367, 0, 0, 0, 0.2115, 0, 0, 0, 0, 0, 0, 0, 0, 0.2658, 0.1206, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0.0377, 0, 0, 0, 0, 0.0062, 0,388
0.9011, 0.3683, 0, 0, 0, 0, 0.2363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2126, 0.1222, 0, 0, 0.1613, 0, 0.0635, 0, 0.2325, 0, 0, 0, 0.0609, 0, 0.0327, 3.87, 0, 0.0104, 0,388
0.0456, 0, 0, 2.1567, 0, 0, 0.0839, 0, 0.1688, 0, 0, 0.2611, 0, 0, 0, 0, 0, 0.7844, 0, 0, 0, 0, 0, 0, 1.165, 0.5828, 0, 0, 0.1827, 0.094, 0, 0, 0, 0.0107, 0,388
0, 0, 0, 0, 0.0745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0274, 0.1944, 0, 0, 0, 0, 0, 0, 0, 0, 0.3357, 0.0038, 0,388
0, 0.185, 0, 0.6767, 0.0895, 0, 0.0252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0822, 0, 0, 0.2037, 0, 0.0274, 0, 3.76, 0, 0, 0, 0.7773, 0, 0.03, 0, 0, 0.019, 0,388
0, 0, 0.0844, 0.4067, 0, 0, 0, 0, 0, 0, 0, 0.067, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0.0436, 0, 0, 0, 0.8093, 0, 0, 0, 0.0056, 0.355,388
0.1556, 0, 0.14, 0, 0, 0, 0.1063, 0.0623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105, 0, 0, 0, 0, 0, 0, 0.7, 0.0917, 0, 0, 0.1127, 0, 0, 0, 0, 0.0152, 0.355,388
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4075, 0, 0, 0.5425, 0, 0, 0, 0.0377, 0, 0.0565, 0, 0, 0.008, 0,388
0.0456, 0, 0, 5.5633, 0.0745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3753, 0.0411, 0, 0, 0, 0, 0.0274, 0, 0.4675, 0.0792, 0, 0, 0.1323, 0, 0, 0, 0, 0.0067, 0,388
0.2478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1522, 0, 0, 0.1572, 0, 0, 0, 0, 0.1522, 0, 0.9325, 0.0675, 0, 0, 0.3618, 0, 0.0186, 0, 0, 0.0161, 0,388
0.1678, 0.185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0.0656, 0, 0, 0, 0, 0.0274, 0, 0.2325, 0, 0, 0, 0, 0, 0.0159, 0, 0, 0.0097, 0,388
0, 0, 0, 2.6967, 0.3265, 0, 0.0527, 0.0908, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0.2917, 0, 0, 0, 0, 0, 0, 0, 0.2364, 0, 0, 0, 0, 0.0537, 0, 0, 0.0082, 0,388
0, 0, 0, 2.1567, 0.081, 0, 0.0636, 0, 0, 0, 0, 0.0507, 0, 0, 0, 0, 0, 0.1106, 0, 0, 0, 0, 0.0635, 0, 0, 0, 0, 0, 0, 0, 0.0282, 0, 0, 0.0039, 0,388
0, 0.185, 0, 0, 0, 0.428, 0, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0.2226, 0, 0, 0, 0, 0, 0, 0, 0.2325, 0, 0, 0, 0, 0, 0, 0, 0, 0.0078, 0,388
0, 0.195, 0, 4.4, 0.7085, 0, 0.0215, 0, 0.3375, 0, 0, 0.12, 0, 0, 0, 0, 0.2658, 0.3961, 0, 0, 0, 0, 0, 0, 0, 0.0731, 0, 0, 0, 0.5973, 0.0282, 0, 0, 0.0245, 0,388
0, 0, 0, 2.9633, 0.187, 0, 0.084, 0.0908, 0, 0, 0, 0.1219, 0, 0, 0, 0, 1.0511, 0.2483, 0, 0, 0, 0, 0, 0, 0, 0.2722, 0, 0, 0, 0.094, 0.02, 0, 0, 0.0125, 0.71,388
0, 0, 0, 1.89, 0.065, 0, 0.0431, 0.0908, 0, 0, 0, 0, 0, 0, 0, 0, 0.6763, 0.1917, 0, 1.9, 0, 0, 0, 0, 0, 0.0478, 0, 0, 0, 0, 0.0516, 0, 0, 0.0064, 0,388
0, 0, 0, 2.9633, 0, 0, 0.0242, 0.2369, 0, 0, 0, 0, 0, 0, 0, 0, 0.0605, 0, 0, 0, 0, 0, 0.087, 0, 0, 0, 0, 0, 0.5905, 0.1887, 0.109, 0, 0, 0.0017, 0,388
0, 0, 0, 1.0767, 0.081, 0, 0.0157, 0, 0, 0, 0, 0.0544, 0, 0, 0, 0, 0.2458, 0.1206, 0, 0, 0, 0, 0.0635, 0, 0, 0.6286, 0, 0, 0.06, 0, 0.0567, 0, 0, 0.0188, 0.355,388
0, 0, 0, 11.4567, 0.095, 0, 0.1787, 0, 0.1125, 0, 0, 0, 0, 0, 0, 0, 0.2632, 0.2383, 0, 0, 0, 0, 0, 0, 0, 0.4542, 0, 0, 0.0727, 0, 0.0516, 0, 0, 0.0175, 0,388
0, 0, 0, 1.4833, 0.2045, 0, 0.3715, 0, 0, 0, 0, 0, 0, 0, 0, 0.2364, 1.3521, 0.0811, 0, 0, 0, 0, 0, 0, 0, 0.2892, 0, 0, 0, 0, 0.028, 0, 0, 0.0082, 0,388
0.1267, 0.185, 0.0844, 2.6967, 0, 0, 0, 0.0785, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0.0406, 0, 0, 0, 0, 0, 0, 0.4675, 0, 0, 0, 0, 0.2733, 0.0492, 0, 0, 0.0076, 0,388
0, 0, 1.4122, 0, 0, 0, 0, 0, 0, 0, 0, 0.1063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2325, 0, 0, 0, 0.0377, 0, 0.0249, 0, 0, 0.0067, 1.415,388
0.2722, 0, 0, 1.2133, 0, 0, 0.0264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0689, 0.1256, 0, 0, 0, 0, 0, 0, 0.2325, 0.065, 0, 2.21, 0.1764, 0, 0.0476, 0, 0, 0.0185, 0,388
0, 0, 0, 1.0767, 0, 0, 0.1055, 0.0908, 0, 0, 0.4283, 0, 0, 0, 0, 0, 0.1932, 0.0567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.088, 0, 0, 0.009, 0,388
0, 0.195, 0, 2.6967, 1.2785, 0, 0.1946, 1.3269, 0.1125, 0, 0, 0.0348, 0, 0, 0, 0, 2.0632, 0.06, 0, 0, 0, 0, 0, 0, 0, 0.4383, 0, 0, 0, 0.1627, 0, 0, 0, 0.0427, 0,388
0, 0, 0, 4.18, 0, 0, 0.0458, 0, 0, 0, 0, 0.13, 0, 0, 0, 0, 0.0642, 0.1956, 0, 0, 0, 0, 0, 0, 0, 0.1122, 0, 0, 0, 0, 0.1645, 0, 0, 0.0138, 0,388
0, 0, 0, 2.2667, 0.7285, 0, 0.1927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2021, 0.34, 0, 0, 0, 0, 0, 0, 0, 0.1133, 0, 0, 0, 0, 0, 0, 0, 0.0139, 0,388
0, 0, 0, 5.9333, 0.3405, 0, 0.2763, 0.1246, 0, 0, 0, 0.1322, 0, 0, 0, 0.0657, 0.1432, 0.4878, 0, 0, 0, 0, 0, 0.1944, 0, 0.0486, 0, 0, 0.3636, 0, 0, 0, 0, 0.0181, 0,388
0, 2.12, 0, 1.75, 0, 0, 0.1413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3389, 0.085, 0, 0, 0, 0, 0, 0, 0, 0.0478, 0, 0, 0, 0, 0, 0, 0, 0.0216, 0,388
0.0778, 0, 0, 2.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8344, 0, 0, 0, 0, 0.0159, 0, 0, 0.0003, 0,388
0, 0, 0, 0.8533, 0, 0, 3.6134, 0.2762, 0, 0, 0, 0.1359, 0, 0, 0, 0, 2.2768, 0.0411, 0, 0, 0, 0, 0, 0, 0, 0.1186, 0, 0, 0.1032, 0, 0, 0, 0, 0.0021, 0,388
0, 0.5833, 0, 1.3433, 0.2855, 0, 0.1476, 0, 0, 0, 0, 0.0348, 0, 0, 0.2378, 0, 0.1884, 0.3317, 0, 0, 0, 0, 0, 0, 0, 0.1903, 0, 0, 0, 0, 0, 0, 0, 0.0067, 0,388
0, 0, 0, 3.0867, 0, 0, 0.0893, 0, 0, 0, 0, 0.0815, 0, 0, 0, 0, 0.8968, 0.1661, 0, 0, 0, 0, 0.0596, 0, 0, 0, 0, 0, 0, 0.094, 0.0629, 0, 0, 0.0126, 0,388
0, 0, 0, 4.2167, 0, 0, 0, 0.1231, 0, 0, 0, 0.0452, 0, 0.488, 0, 0, 5.1547, 0.2528, 0, 0, 0, 0, 0, 0.1944, 0, 0, 0, 0, 0, 0, 0.1369, 0, 0, 0.0134, 0,388
0.1556, 0, 0, 1.89, 0.065, 0, 0.1334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8474, 0.1772, 0, 0, 0, 0, 0, 0.1944, 0, 0.2044, 0, 0, 0.0727, 0, 0, 0, 0, 0.0211, 0,388
0, 0.195, 0.21, 3.8, 0.3445, 0, 0.0612, 0, 0.1688, 0, 0, 0.0693, 0, 0, 0, 0, 0.2005, 0.06, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0, 0.1568, 0.1193, 0.0282, 0, 0, 0.0207, 0,388
0, 0, 0, 4.6067, 0, 0, 0.0407, 0.0908, 0, 0, 0, 0.1356, 0, 0, 0, 0, 0.4016, 1.685, 0, 0, 0, 0, 0.0274, 0, 0, 0, 0, 0, 0, 0, 0.041, 0, 0, 0.0166, 0,388
0, 0.7767, 0, 1.0767, 0.245, 0, 0.0454, 0, 0.2188, 0, 0, 0.0348, 0, 0, 0, 0.0657, 0.72, 0.1167, 0, 0, 0, 0, 0, 0.1944, 0, 0.1447, 0, 0, 0, 0, 0.0702, 0, 0, 0.0173, 0,388
0.0867, 0, 1.5667, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0.1289, 0, 0, 0, 0, 0, 0.0411, 0, 0, 0, 0.4075, 0, 0, 0.7, 0, 0, 0, 0.1295, 0, 0.0318, 0, 0, 0.0181, 0.71,388
0, 0, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0.0544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2325, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0,388
0, 0.185, 0, 0.6767, 0, 0, 0.0204, 0.1231, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0, 0.0406, 0, 0, 0, 0, 0, 0, 3.1, 0.0314, 0, 0, 0.3636, 0, 0, 0, 0, 0.0099, 0,388
0, 0, 0.2044, 0, 0.228, 0, 0.0436, 0.1185, 0.1125, 0, 0, 0.0315, 0, 0, 0, 0, 0.0689, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0.075, 0, 0.0624, 0, 0, 0.0066, 0.71,388
0.31, 0, 0, 2.5833, 0.086, 0, 0.0482, 0.46, 0, 0, 0, 0.0904, 0, 0, 0, 0.2921, 0, 0.0994, 0, 0, 0, 0, 0.0274, 0, 0, 0.1167, 0, 0, 0.4009, 0, 0.03, 0, 0, 0.0138, 0,388
0.0811, 0, 0, 1.4833, 0.4775, 0, 0.0351, 0.8738, 0, 0, 0, 0.0893, 0, 0, 0, 0, 0.2711, 0.0811, 0, 0, 0, 0, 0, 0, 0, 0.0311, 0, 3.32, 0, 0, 0.0586, 0, 0, 0.0111, 0,388
0, 0, 0, 1.4833, 0, 0, 0.0372, 0, 0.1688, 0, 0, 0.0941, 0, 0, 0, 0.0657, 0, 0.4961, 0, 5.7, 0, 0, 0, 0, 0, 0.0917, 0, 0, 0.06, 0, 0, 0, 0, 0.0169, 0,388
0.2422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1579, 0, 0, 0, 0, 0, 0.4075, 0.0274, 0, 0.7, 0, 0, 0, 0.2414, 0, 0.0353, 0, 0, 0.0078, 0.71,388
0.0456, 0.185, 0, 3.0133, 0, 0, 0, 0, 0, 0, 0, 0.0452, 0, 0, 0, 0, 0, 0.0406, 0, 0, 0, 0, 0, 0, 1.3975, 0, 0, 0, 0.3373, 0, 0.0325, 0, 0, 0.0108, 0.355,388
0.0911, 0, 0.1344, 0, 0, 0, 0.0157, 0.1246, 0, 0, 0, 0.0941, 0, 1.098, 0, 0, 0, 0.1817, 0, 0, 0, 0, 0, 0, 3.8575, 0, 0, 0, 0, 0, 0.0324, 0, 0, 0.0054, 0,388
0.0778, 0.195, 0.2689, 0, 0, 0, 0.0575, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0.1964, 0, 0.06, 0, 0, 0, 0, 0, 0, 1.88, 0.1342, 0, 0, 0, 0, 0.0327, 0, 0, 0.0144, 3.19,388
0, 0.185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1086, 0, 0.0817, 0, 0, 0, 0, 0.0596, 0, 1.045, 0, 0, 0, 0.0377, 0, 0.0198, 0, 0, 0.0085, 0,388
0.1267, 0, 0, 0.92, 0, 0, 0.0185, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0.0821, 0, 0, 0, 0, 0, 0, 0, 1.165, 0, 0, 0, 0.0609, 0.11, 0.0249, 0, 0, 0.0137, 0,388
0, 0, 0, 0, 0, 0, 0.0157, 0, 0, 0, 0, 0.5074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.465, 0.0336, 0, 0, 1.27, 0.246, 0.4439, 0, 0, 0.0117, 1.065,388
0, 0.185, 0, 6.3533, 0, 0, 0.1537, 0, 0, 0, 0, 0.0541, 0, 0, 0, 0, 0.0532, 0.0811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1105, 0, 0.0159, 0, 0, 0.0182, 0,388
0, 0, 0, 2.1567, 0.2805, 0, 0.0964, 0, 0, 0, 0, 0.2622, 0, 0, 0, 0, 1.3184, 0.3428, 0, 0, 0, 0, 0, 0, 0, 0.2722, 0, 0, 0, 0, 0.1325, 0, 0, 0.0133, 1.065,388
0, 0, 0, 0.8067, 0, 0, 0.197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5616, 0.0411, 0, 0, 0, 0, 0, 0, 0, 0.0528, 0, 0, 0, 0, 0.0578, 0, 0, 0.0034, 0,388
0, 0, 0, 0, 0, 0, 0.0199, 0, 0, 0, 0, 0, 0, 0, 0, 0.0914, 0.0689, 0.0406, 0, 0, 0, 0, 0, 0, 0.4675, 0.0314, 0, 1.11, 0.1273, 0, 0, 0, 0, 0.0119, 1.065,388
0, 0, 0.8367, 0, 0, 0, 0, 0, 0, 0, 0, 0.1063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.465, 0, 0, 0, 0.1345, 0, 0, 0, 0, 0.0028, 0.355,388
0, 0, 1.6111, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0.1548, 0, 0, 0, 0.3929, 0, 0.1261, 0, 0, 0, 0, 0, 0, 1.2425, 0.1033, 0, 0, 0.2155, 0, 0.0367, 0, 0, 0.0143, 0,388
0.0456, 0, 0, 2.4733, 0, 0, 0.0254, 0, 0, 0, 0, 0.1067, 0, 0, 0, 0, 0.4758, 0.4444, 0, 0, 0, 0, 0.1009, 0, 1.165, 0, 0, 0, 0.2205, 0.11, 0, 0, 0, 0.0097, 0,388
0.0811, 0, 0.17, 0.4067, 0, 0, 0, 0.1246, 0.1125, 0, 0, 0, 0, 0, 0.3056, 0, 0, 0.0567, 0, 0, 0, 0, 0, 0, 1.435, 0, 0, 0, 0.2568, 0, 0.0345, 0, 0, 0.0113, 0.355,388
0, 0, 0, 3.3667, 0, 0, 0.0433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1011, 0, 0, 0, 0, 0, 0, 0.2325, 0.1406, 0, 0, 0, 0, 0.02, 0, 0, 0.0042, 0,388
0, 0, 0, 2.1567, 0.065, 0, 0, 0, 0, 0, 0, 0.0348, 0, 0, 0.2444, 0, 0.3805, 0.4706, 0, 0, 0, 0, 0.123, 0, 0, 0, 0, 0, 0.2205, 0, 0, 0, 0, 0.008, 0,388
0.2144, 0.185, 0, 2.9633, 0.0745, 0, 0, 0, 0, 0, 0, 0.0544, 0, 0, 0, 0, 0.1353, 0.3222, 0, 0, 0, 0, 0.1283, 0, 0, 0, 0, 0, 0, 0, 0.0584, 0, 0, 0.0044, 0,388
0, 0, 0, 2.72, 0.0745, 0, 0.0669, 0, 0, 0, 0, 0.1019, 0, 0, 0, 0, 0, 0.0811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9564, 0.1227, 0.0186, 0, 0, 0.0042, 0,388
0, 0, 0, 1.0767, 0, 0, 0.0939, 0.3692, 0, 0, 0, 0, 0, 0, 0, 0, 0.2174, 0.395, 0, 0, 0, 0, 0, 0.1944, 0, 0.0958, 0, 0, 0, 0, 0, 0, 0, 0.0033, 0,388
0, 0, 0, 2.1567, 0.437, 0, 0.0397, 0, 0, 0, 0, 0.0504, 0, 0, 0, 0, 0.3947, 0.1217, 0, 0, 0, 0, 0, 0, 0, 0.2414, 0, 0, 0, 0, 0, 0, 0, 0.0124, 0,388
0, 0.185, 0, 3.6433, 0, 0, 0.1342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3511, 0.0411, 0, 0, 0, 0, 0, 0, 0, 0.0314, 0, 0, 0.0664, 0, 0.0249, 0, 0, 0.0347, 0,388
0.0867, 0.185, 0, 5.1167, 0, 0, 0.0473, 0, 0.1688, 0, 0, 0.0863, 0, 0, 0, 0.1157, 1.2526, 0.1433, 0, 0, 0, 0, 0, 0.2611, 0, 0.0336, 0, 0, 0, 0, 0.0333, 0, 0, 0.0045, 0,388
0, 0, 0, 2.02, 0, 0, 0.1058, 0, 0, 0, 0, 0.3556, 0, 0, 0, 0, 0.0689, 0.2161, 0, 0, 0, 0, 0.077, 0.1944, 0, 0, 0, 0, 0, 0.11, 0.1945, 0, 0, 0.0094, 0,388
0.1744, 0, 0, 1.3433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1456, 0, 0, 0, 0, 0, 0.1944, 0, 0, 0, 0, 0, 0, 0.0292, 0, 0, 0.006, 0,388
0, 0, 0, 1.89, 0, 0, 0.0736, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0, 0.4279, 0, 0, 0, 0, 0, 0.0635, 0, 0, 1.0081, 0, 0, 0, 0, 0, 0, 0, 0.0082, 0,388
0, 0, 0, 1.75, 0, 0, 0.0204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6647, 0.2483, 0, 0, 0, 0, 0, 0, 0, 0.0647, 0, 0, 0, 0, 0.0278, 0, 0, 0.0036, 0,388
0, 0, 0, 2.3633, 0, 0, 0.0463, 0.0623, 0.3375, 0, 0, 0.0315, 0, 0, 0, 0, 1.5226, 0.0411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.094, 0.0278, 0, 0, 0.034, 0.355,388
0.0778, 0, 0, 1.98, 2.8065, 0, 0.0854, 0, 0, 0, 0, 0.2341, 0, 0, 0, 0, 0.4989, 0.1794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0167, 0, 0, 0.0035, 0,388
0, 0, 0, 1.0767, 0.1615, 0, 0.0934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0689, 0.1256, 0, 0, 0, 0, 0, 0, 0, 0.6611, 0, 0, 0.0605, 0, 0.02, 0, 0, 0.0059, 0,388
0, 0.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2037, 0, 0.123, 0, 0.2325, 0, 0, 0, 0, 0, 0.0586, 0, 0, 0.0075, 0.355,388
0.2067, 0, 0, 0, 0.065, 0, 0, 0, 0, 0, 0, 0.0504, 0, 0, 0, 0.1307, 0, 0, 0, 0, 0, 0, 0, 0, 1.5875, 0, 0, 0, 0.065, 0, 0.1069, 0, 0, 0.0062, 0,388
0, 0, 0, 0.6767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2629, 0.0033, 0,388
0, 0, 0, 0.65, 0.462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1137, 0, 0, 0, 0, 0, 0, 0, 0.4675, 0, 0, 0, 0.0864, 0, 0.0559, 0, 0, 0.0076, 0,388
0, 0.185, 0, 2.3367, 0, 0, 0.0199, 0, 0, 0, 0, 0.0452, 0, 0, 0, 0.1514, 0, 0.1011, 0, 0, 0, 0, 0, 0, 1.665, 0, 0, 0, 0.9882, 0, 0.0186, 0, 0, 0.0179, 0.355,388
0.1611, 0, 0.8978, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0.0315, 0, 0, 0, 0, 0.0642, 0.0411, 0, 0, 0, 0, 0, 0, 0.4675, 0.0536, 0, 0, 0.1209, 0, 0.0345, 0, 0, 0.0109, 0,388
0, 0, 0, 2.0233, 0, 0, 0.1564, 0, 0, 0, 0, 0.0504, 0, 0, 0, 0, 0.3468, 0, 0, 0, 0.2037, 0, 0, 0, 0, 0, 0, 0, 0.0782, 0, 0.0249, 0, 0, 0.0083, 0,388
0, 0.195, 0, 4.2633, 0, 0, 0.324, 0, 0.1688, 0, 0, 0, 0, 0, 0, 0, 1.6353, 0.0639, 0, 0, 0, 0, 0, 0, 0, 0.0478, 0, 1.11, 0, 0, 0, 0, 0, 0.0067, 0,388
0, 0, 0, 1.3433, 0, 0, 0.0646, 0.1231, 0, 0, 0, 0.0693, 0, 0, 0, 0, 0.7463, 0.2172, 0, 0, 0, 0, 0, 0, 0, 0.3361, 0, 0, 0.17, 0, 0, 0, 0, 0.0105, 0.355,388
